Unnamed: 0,head,variable,value,prob
207,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,concept_vocab_index,vi1986,0.03
207,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,concept_vocab_index,vi243,0.03
207,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,concept_vocab_index,vi1762,0.03
207,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,concept_vocab_index,vi1574,0.03
207,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,concept_vocab_index,vi302,0.03
207,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,concept_vocab_index,vi930,0.03
207,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,concept_vocab_index,vi1594,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1594,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi560,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi117,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi930,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1808,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1475,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi918,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1354,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi417,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1725,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi121,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1790,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1711,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi768,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi110,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1754,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1449,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi483,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi773,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1315,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1777,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1986,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi706,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1934,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi243,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1668,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1827,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1574,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi860,0.03
208,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1086,0.03
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1315,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1449,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1754,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1594,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi560,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1512,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1934,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1406,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi665,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi117,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi110,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1152,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1808,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1610,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1000,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi706,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1747,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1986,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi30,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi930,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi342,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1248,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1431,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi967,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1777,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1054,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi639,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi773,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1627,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi836,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1381,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1203,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi976,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1349,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi957,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1171,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1711,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi134,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi39,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi483,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1790,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1835,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi255,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1475,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi694,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1772,0.06
209,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi918,0.06
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi957,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1835,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi560,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1512,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1594,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi694,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1431,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1302,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1449,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi417,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1725,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1790,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi554,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi117,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi825,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1645,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1711,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi110,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1667,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1324,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1198,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1315,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1754,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi73,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi757,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1045,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1381,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1610,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi342,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi967,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi639,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi2009,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1587,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1679,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi2033,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1054,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi241,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1942,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1203,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1349,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1777,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi573,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi764,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi769,0.02
210,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi13,0.02
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi933,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi250,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi967,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1512,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1449,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1777,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1324,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi560,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi706,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi342,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi819,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1645,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi117,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1315,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1754,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi771,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1725,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1228,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi417,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi947,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1072,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1381,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1711,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1588,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi757,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1942,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi965,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1790,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi73,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi639,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi773,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1835,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi13,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi817,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1117,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1203,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi226,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi573,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi957,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1594,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1152,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1996,0.07
211,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1747,0.07
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi1808,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi1777,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi1152,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi1978,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi771,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi965,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi2014,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi1667,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi1763,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi1711,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi1747,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi1315,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi837,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi47,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi248,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi1726,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi573,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi437,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi79,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi737,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi1198,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi967,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi1610,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi876,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi1248,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi436,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi706,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi694,0.29
212,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi850,0.29
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1978,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1777,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi876,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1981,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1449,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi79,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi801,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1711,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1790,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1315,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi723,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1934,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi967,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1406,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi2009,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi485,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1763,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi560,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi313,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1431,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi342,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi665,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi125,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1198,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1610,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi417,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi121,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1463,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1588,0.04
213,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi1574,0.04
214,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi1978,0.05
214,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi79,0.05
214,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi1610,0.05
214,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi1449,0.05
214,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi1463,0.05
214,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi2054,0.05
214,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi1754,0.05
214,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi665,0.05
214,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi1981,0.05
214,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi1346,0.05
214,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi1315,0.05
214,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi866,0.05
214,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi876,0.05
214,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi1777,0.05
214,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi1711,0.05
214,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi1431,0.05
214,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi1406,0.05
214,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi1574,0.05
214,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi1380,0.05
214,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi439,0.05
