,head,variable,value
12309,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi1026
12322,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi673
12323,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi1256
12334,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi305
12335,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi1025
12336,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi136
12337,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi941
12338,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi1309
12344,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi304
12345,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi1177
12347,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi912
12354,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi271
12355,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi623
12356,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi632
12357,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi27
12358,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi1077
12359,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi31
12360,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi1078
12361,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi1081
12362,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi1084
12368,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi99
12371,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi275
12372,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi1333
12374,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi75
12387,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi823
12420,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi624
12421,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi1449
12450,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi304
12451,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi1177
12453,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi89
12454,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi585
12456,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi1081
12457,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi1084
12459,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi366
12466,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi271
12467,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi623
12468,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi632
12472,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi1333
12473,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi136
12478,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi1416
12479,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi1507
12480,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi1559
12487,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi43
12492,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi863
12493,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi1300
12494,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi1574
12496,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi453
12497,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi491
12498,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi1067
12499,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi912
12505,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi716
12521,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi667
12523,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi624
12525,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi271
12526,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi623
12527,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi632
12530,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi912
12542,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi136
12550,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi1179
12551,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi1333
12553,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi1081
12554,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi1084
12555,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi1160
12556,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi1026
12557,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi1622
12558,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi1067
12559,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi43
12567,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1301
12610,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1186
12638,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi402
12644,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1026
12645,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1622
12660,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi266
12661,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1360
12662,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1446
12671,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1590
12699,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi624
12701,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1449
12729,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi823
12740,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1160
12747,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1081
12752,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi43
12753,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi941
12754,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1309
12758,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi491
12763,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1286
12764,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1084
12765,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1027
12766,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1333
12767,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi271
12768,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi623
12769,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi632
12800,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1429
12804,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1590
12810,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi266
12811,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1360
12812,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1446
12819,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1160
12830,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi43
12836,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1562
12849,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi136
12851,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1449
12852,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi49
12853,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi259
12854,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1070
12860,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi667
12877,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1084
12878,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1027
12880,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi863
12881,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1300
12882,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1574
12891,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1333
12892,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1081
12893,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi823
12894,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1416
12895,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1507
12896,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1559
12897,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1286
12904,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1495
12905,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi271
12906,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi623
12907,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi632
12909,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1067
12910,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi47
12911,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi223
12913,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi1301
12923,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi304
12924,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi1177
12945,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi139
12946,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi444
12974,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi1084
12975,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi1081
13018,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi547
13031,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi223
13046,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi1449
13062,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi136
13063,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi1067
13068,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi1286
13078,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi1553
13079,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi823
13097,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi305
13107,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi1408
13111,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi1333
13119,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi1025
13120,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi271
13121,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi623
13122,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi632
13126,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi1160
13127,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi1027
13128,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi49
13129,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi259
13130,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi1070
13131,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi47
13142,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi1562
13151,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi266
13152,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi1360
13153,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi1446
13163,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi1286
13166,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi823
13167,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi49
13168,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi259
13169,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi1070
13223,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi271
13224,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi623
13225,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi632
13227,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi305
13230,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi136
13232,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi1067
13234,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi1027
13235,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi1025
13258,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi1408
13264,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi1084
13268,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi1081
13269,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi1333
13270,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi47
13273,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi515
13274,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1222
13275,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1339
13284,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi491
13286,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi136
13314,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi241
13331,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1599
13334,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi33
13335,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1019
13336,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1027
13338,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1084
13339,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1081
13342,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1067
13345,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1165
13346,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1236
13352,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi863
13353,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1300
13354,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1574
13362,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi624
13367,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi70
13368,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1068
13374,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi271
13375,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi623
13376,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi632
13380,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi173
13385,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1416
13386,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1507
13387,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1559
13388,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1575
13391,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1333
13393,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1286
13394,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi17
13395,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi43
13396,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi941
13397,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1309
13398,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi304
13399,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1177
13405,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi1027
13437,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi266
13438,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi1360
13439,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi1446
13451,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi271
13452,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi623
13453,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi632
13456,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi1081
13457,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi1084
13463,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi1160
13466,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi941
13467,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi1309
13469,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi1333
13470,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi73
13471,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi1622
13473,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi55
13474,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi1145
13475,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi1067
13489,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi49
13490,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi259
13491,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1070
13497,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi47
13512,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1026
13516,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1286
13534,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1416
13535,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1507
13536,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1559
13537,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1490
13541,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi271
13542,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi623
13543,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi632
13549,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1160
13558,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1622
13561,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1027
13566,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi275
13598,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi491
13599,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1143
13621,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi43
13623,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1399
13627,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi27
13628,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1077
13632,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi573
13637,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1084
13646,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1333
13647,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi825
13648,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi936
13650,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1081
13651,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi136
13652,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1067
13655,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi266
13656,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1360
13657,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1446
13658,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi55
13659,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1145
13660,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi481
13662,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi173
13663,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi133
13664,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi982
13665,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1395
13666,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi941
13667,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1309
13671,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi402
13697,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi1160
13700,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi43
13701,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi684
13702,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi1084
13714,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi1333
13716,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi1026
13719,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi1027
13722,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi27
13723,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi1077
13745,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi1081
13748,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi271
13749,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi623
13750,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi632
13752,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi55
13753,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi1145
13754,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi941
13755,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi1309
13759,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi1286
13761,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi1429
13762,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi133
13763,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi982
