,head,variable,value,prob
168,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1009,0.02
168,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi108,0.02
168,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi838,0.02
168,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1964,0.02
168,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1890,0.02
168,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi737,0.02
168,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1421,0.02
168,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi849,0.02
168,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1672,0.02
168,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1245,0.02
168,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi960,0.02
168,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1344,0.02
168,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1462,0.02
168,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1243,0.02
168,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1682,0.02
168,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi243,0.02
168,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1502,0.02
168,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi79,0.02
168,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi457,0.02
168,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1733,0.02
168,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1606,0.02
168,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1300,0.02
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi1970,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi211,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi43,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi204,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi152,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi1530,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi849,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi1502,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi233,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi1300,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi138,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi324,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi827,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi253,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi1009,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi549,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi1805,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi784,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi349,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi891,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi1401,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi667,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi1880,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi1533,0.01
169,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi1562,0.01
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1970,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi891,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi138,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1498,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi610,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi252,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1682,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi108,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi211,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi204,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi152,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1805,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi838,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1530,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi374,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi823,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi784,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi43,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi762,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi849,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1245,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi866,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1916,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1362,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1048,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1316,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi11,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi67,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi635,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1820,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1063,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1229,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi233,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi667,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi243,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi349,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1890,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1778,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1007,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1401,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1880,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1421,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1040,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi771,0.02
170,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1733,0.02
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi891,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi827,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi886,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi152,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1562,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1805,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi397,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi784,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi771,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi610,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi283,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi108,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1616,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1970,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi204,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1733,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi655,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1300,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi903,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi374,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1682,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1918,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi138,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi324,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi746,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi143,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi211,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1245,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1063,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1401,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1880,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi988,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1877,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi2036,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi371,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi849,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi635,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1672,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi275,0.05
171,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi93,0.05
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1040,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1355,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1672,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1436,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi172,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1595,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi253,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1757,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi746,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi635,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1530,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi849,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi827,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi374,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1974,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1324,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1399,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi204,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi737,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi137,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1890,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1421,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi893,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1432,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1063,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi533,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1498,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi755,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi903,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1943,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi470,0.04
172,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1327,0.04
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi827,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi1040,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi828,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi374,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi1970,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi204,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi1436,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi108,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi1672,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi746,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi1324,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi513,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi1584,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi1530,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi1606,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi43,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi1974,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi1498,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi25,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi849,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi1757,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi233,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi1327,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi253,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi1355,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi838,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi1904,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi1890,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi771,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi334,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi903,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi1449,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi784,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi1243,0.05
173,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi549,0.05
174,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi1040,0.03
174,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi746,0.03
174,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi1672,0.03
174,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi1009,0.03
174,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi1089,0.03
174,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi204,0.03
174,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi324,0.03
174,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi374,0.03
174,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi252,0.03
174,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi784,0.03
174,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi1682,0.03
174,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi1970,0.03
174,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi1595,0.03
174,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi1757,0.03
174,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi1355,0.03
174,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi253,0.03
174,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi1436,0.03
174,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi1324,0.03
174,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi1391,0.03
174,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi172,0.03
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi617,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1040,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1126,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi205,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi2036,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1595,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1436,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi558,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi374,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi334,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1672,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi316,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi282,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi252,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1974,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1530,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1327,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi204,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi746,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1036,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1584,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1355,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi903,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1421,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1354,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi769,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1562,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi849,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi108,0.08
175,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi784,0.08
