,head,variable,value,prob
225,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1324,0.09
225,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1996,0.09
225,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1152,0.09
225,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi755,0.09
225,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi617,0.09
225,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1376,0.09
225,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1734,0.09
225,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi543,0.09
225,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi380,0.09
225,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi839,0.09
225,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1726,0.09
225,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi436,0.09
225,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi313,0.09
225,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1386,0.09
225,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi570,0.09
225,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi7,0.09
225,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1929,0.09
225,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi110,0.09
225,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1981,0.09
225,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi897,0.09
225,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi876,0.09
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1645,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi897,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1777,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi2064,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1711,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi644,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi819,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi2014,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi980,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi560,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi773,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi543,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi706,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi495,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1449,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi117,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1315,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi110,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi617,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi573,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1223,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1203,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1422,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi694,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1369,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1588,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi47,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1667,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi737,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi723,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi866,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi933,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1032,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi288,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi876,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi233,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1497,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1445,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi873,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi436,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi351,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1308,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1700,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi772,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi2003,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1198,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1822,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1349,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1054,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi934,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1356,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi554,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi255,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1610,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1754,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi918,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1444,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1475,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1463,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi957,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi2009,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1171,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi467,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1948,0.04
226,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi769,0.04
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi2064,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi694,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1711,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi573,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1777,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi878,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1369,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1996,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1056,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1315,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi706,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi2009,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi2056,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi371,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi704,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi933,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1475,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi918,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi560,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1754,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1449,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1444,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi364,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1191,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1850,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1763,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi2048,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1179,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1571,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1484,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi982,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi485,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi32,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1685,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi226,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi365,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi739,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1431,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1752,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi937,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1376,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1588,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi773,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi351,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi2014,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi967,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi47,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi117,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1446,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi417,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1354,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1667,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1978,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1746,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi20,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1728,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi665,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1445,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1822,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi873,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi61,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi769,0.06
227,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1308,0.06
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi495,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi117,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1449,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1711,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi560,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi983,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi2009,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi110,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1315,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1223,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi573,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1373,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi694,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1929,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1808,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi980,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi351,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi860,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi797,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1754,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1444,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi918,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1191,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi364,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1475,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1324,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi255,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1029,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1574,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1380,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1777,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi969,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1354,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi417,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi773,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1588,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi20,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi121,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1880,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1776,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1622,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1376,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi706,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi737,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi967,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi241,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1349,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi408,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi897,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1203,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1152,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi226,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi532,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi639,0.02
228,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1667,0.02
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1777,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi866,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi2009,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1610,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi560,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi241,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi288,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1711,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi976,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi694,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi161,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi489,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi248,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1449,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1685,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1376,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1822,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi436,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi573,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1315,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1203,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1574,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi967,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1981,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1463,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1754,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi351,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1772,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi706,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi757,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi508,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1198,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1586,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi839,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1512,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1152,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi13,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1835,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi876,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1431,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1381,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1406,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1117,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1587,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1880,0.06
229,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1679,0.06
230,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi142,0.01
230,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi1387,0.01
230,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi1981,0.01
230,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi1610,0.01
230,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi694,0.01
230,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi976,0.01
230,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi1449,0.01
230,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi2014,0.01
230,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi918,0.01
230,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi1777,0.01
230,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi1315,0.01
230,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi342,0.01
230,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi1302,0.01
230,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi825,0.01
230,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi967,0.01
230,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi1431,0.01
230,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi351,0.01
230,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi248,0.01
230,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi437,0.01
