,head,variable,value
3903,Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,concept_vocab_index,vi1075
3904,Course1_W5-S1-L3_Challenges_in_MT_8-06,concept_vocab_index,vi1840
3905,Course3_W11-S1-L4_-_Representing_and_Understanding_Meaning_-_14_slides_09-22,concept_vocab_index,vi1893
3906,Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12,concept_vocab_index,vi751
3907,Course1_W9-S2-L2_Recap_of_History-based_Models_7-11,concept_vocab_index,vi1313
3908,Course1_W6-S2-L5_The_Decoding_Algorithm_Part_2_6-23,concept_vocab_index,vi675
3909,Course3_W3-S1-L1_-_Semantic_Similarity-_Synonymy_and_other_Semantic_Relations_-_23__slides_14-38,concept_vocab_index,vi1801
3910,Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi1693
3911,Course1_W1-S1-L1_Introduction_Part_1_11-17,concept_vocab_index,vi1132
3912,Course1_W6-S1-L1_Introduction_0-41,level,level_1
3913,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1200
3914,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi318
3915,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1071
3916,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi758
3917,Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi204
3918,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi1209
3919,Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi1474
3920,Course3_W5-S1-L3_-_Prepositional_phrase_attachment_2-3_-_20_slides_17-22,concept_vocab_index,vi326
3921,Course3_W2-S1-L4_-_Morphological_Similarity-_Stemming_-_19_slides_15-05,l_text_topics,topic_4
3922,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi1282
3923,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi1740
3924,Course3_W11-S1-L1_-_Sentiment_Analysis_-_17_slides_08-49,concept_vocab_index,vi129
3925,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1003
3926,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi4
3927,Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,concept_vocab_index,vi0
3928,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,vi903
3929,Course2_W4-S2-L2_Evaluation_of_Named_Entity_Recognition_6-34,level,level_3
3930,Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,prerequisite,Course3_W5-S1-L7_-_Dependency_Parsing_-_28_slides_18-04
3931,Course2_W8-S3-L1_Introduction_to_Summarization,l_text_topics,topic_8
3932,Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi1121
3933,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1855
3934,Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19,concept_vocab_index,vi50
3935,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,l_text_topics,topic_5
3936,Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,concept_vocab_index,vi52
3937,Course3_W11-S1-L8_-_Semantic_Parsing_-_24_slides_09-30,concept_vocab_index,vi32
3938,Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26,concept_vocab_index,vi173
3939,Course2_W7-S2-L4_Inverse_Document_Frequency_Weighting_10-16,concept_vocab_index,vi1846
3940,Course3_W5-S1-L3_-_Prepositional_phrase_attachment_2-3_-_20_slides_17-22,concept_vocab_index,vi1424
3941,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1579
3942,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,concept_vocab_index,vi81
3943,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi1937
3944,Course3_W3-S1-L2_-_Thesaurus-based_Word_Similarity_Methods_-_11_slides_07-52,concept_vocab_index,vi1880
3945,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi435
3946,Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi1209
3947,Course2_W8-S3-L3_Evaluating_Summaries-_ROUGE,concept_vocab_index,vi1842
3948,Course2_W7-S2-L6_The_Vector_Space_Model_16-22,concept_vocab_index,vi192
3949,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi388
3950,Course3_W2-S1-L4_-_Morphological_Similarity-_Stemming_-_19_slides_15-05,concept_vocab_index,vi84
3951,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi0
3952,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi1147
3953,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,concept_vocab_index,vi675
3954,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi1866
3955,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi1003
3956,Course2_W7-S1-L2_Term-Document_Incidence_Matrices_8-59,concept_vocab_index,vi1330
3957,Course1_W8-S1-L7_An_Example_Application_9-28,l_text_topics,topic_10
3958,Course1_W4-S2-L7_Evaluation_of_Lexicalized_PCFGs_Part_2_11-28,concept_vocab_index,vi392
3959,Course1_W4-S2-L6_Evaluation_of_Lexicalized_PCFGs_Part_1_9-32,concept_vocab_index,vi0
3960,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,level,level_3
3961,Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,concept_vocab_index,vi192
3962,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi1295
3963,Course1_W5-S1-L6_Introduction_to_Statistical_MT_12-31,level,level_1
3964,Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi1623
3965,Course1_W1-S1-L2_Introduction_Part_2_10-28,concept_vocab_index,vi1880
3966,Course2_W7-S2-L8_Evaluating_Search_Engines_9-02,concept_vocab_index,vi2029
3967,Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01,concept_vocab_index,vi1200
3968,Course2_W2-S2-L1_The_Spelling_Correction_Task_5-39,concept_vocab_index,vi435
3969,Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06,concept_vocab_index,vi1003
3970,Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,concept_vocab_index,vi2001
3971,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi50
3972,Course2_W6-S2-L5_Latent_Variable_PCFGs_12-07,concept_vocab_index,vi50
3973,Course3_W12-S1-L5_-_Machine_Translation_Basic_Techniques_-_13_slides_11-48,concept_vocab_index,vi1313
3974,Course1_W1-S2-L3_Markov_Processes_Part_1_8-56,concept_vocab_index,vi602
3975,Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi1424
3976,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi0
3977,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1420
3978,Course3_W11-S1-L7_-_Inference_-_9_slides_06-45,l_text_topics,topic_2
3979,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi167
3980,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi192
3981,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi1193
3982,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,l_text_topics,topic_12
3983,Course1_W3-S2-L3_Basics_of_PCFGs_Part_2_8-26,concept_vocab_index,vi1740
3984,Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi976
3985,Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26,l_text_topics,topic_3
3986,Course1_W1-S2-L4_Markov_Processes_Part_2_6-28,concept_vocab_index,vi751
3987,Course1_W4-S2-L2_Lexicalization_of_a_Treebank_10-44,level,level_1
3988,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi1282
3989,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1295
3990,Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59,concept_vocab_index,vi175
3991,Course3_W11-S1-L2_-_Sentiment_Lexicons_-_12_slides_07-53,concept_vocab_index,vi1330
3992,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi892
3993,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi0
3994,Course1_W10-S2-L2_The_Dependency_Parsing_Problem_Part_1_5-21,concept_vocab_index,vi0
3995,Course1_W3-S2-L4_The_CKY_Parsing_Algorithm_Part_1__7-31,concept_vocab_index,vi665
3996,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi557
3997,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,level,level_1
3998,Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,concept_vocab_index,vi84
3999,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,l_text_topics,topic_5
4000,Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi1740
4001,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi435
4002,Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi1674
4003,Course1_W4-S2-L5_Parameter_Estimation_in_Lexicalized_PCFGs_Part_2_9-08,concept_vocab_index,vi282
4004,Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19,concept_vocab_index,vi192
4005,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1151
4006,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1071
4007,Course1_W8-S2-L3_Representing_Trees_as_Decision_Sequences_Part_1_7-23,concept_vocab_index,vi1673
4008,Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,concept_vocab_index,vi173
4009,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,l_text_topics,topic_11
4010,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,l_text_topics,topic_0
4011,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,concept_vocab_index,vi675
4012,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1468
4013,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi1840
4014,Course1_W5-S2-L5_The_EM_Algorithm_for_IBM_Model_2_Part_1_5-09,concept_vocab_index,vi192
4015,Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi1926
4016,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1789
4017,Course2_W8-S3-L3_Evaluating_Summaries-_ROUGE,concept_vocab_index,vi238
4018,Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,concept_vocab_index,vi233
4019,Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,concept_vocab_index,vi460
4020,Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,concept_vocab_index,vi173
4021,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi173
4022,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi675
4023,Course1_W8-S2-L4_Representing_Trees_as_Decision_Sequences_Part_2_10-20,level,level_1
4024,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi1005
4025,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi708
4026,Course1_W9-S1-L1_Introduction_0-36,level,level_1
4027,Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,concept_vocab_index,vi1075
4028,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1209
4029,Course1_W9-S1-L1_Introduction_0-36,concept_vocab_index,vi1407
4030,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi435
4031,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi173
4032,Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,concept_vocab_index,vi1740
4033,Course2_W7-S1-L5_Phrase_Queries_and_Positional_Indexes_19-45,concept_vocab_index,vi2043
4034,Course3_W5-S1-L7_-_Dependency_Parsing_-_28_slides_18-04,prerequisite,Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06
4035,Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi446
4036,Course3_W2-S1-L4_-_Morphological_Similarity-_Stemming_-_19_slides_15-05,concept_vocab_index,vi1313
4037,Course1_W3-S2-L5_The_CKY_Parsing_Algorithm_Part_2__13-22,l_text_topics,topic_3
4038,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi598
4039,Course2_W3-S1-L6_Multinomial_Naive_Bayes-_A_Worked_Example_8-58,concept_vocab_index,vi192
4040,Course1_W9-S1-L5_The_Brown_Clustering_Algorithm_Part_3_9-18,concept_vocab_index,vi173
4041,Course1_W4-S2-L7_Evaluation_of_Lexicalized_PCFGs_Part_2_11-28,concept_vocab_index,vi403
4042,Course2_W4-S2-L1_Introduction_to_Information_Extraction_9-18,concept_vocab_index,vi1183
4043,Course1_W5-S1-L5_Classical_Approaches_to_MT_Part_2_5-56,prerequisite,Course1_W5-S1-L4_Classical_Approaches_to_MT_Part_1_8-02
4044,Course3_W2-S1-L4_-_Morphological_Similarity-_Stemming_-_19_slides_15-05,concept_vocab_index,vi318
4045,Course1_W4-S2-L2_Lexicalization_of_a_Treebank_10-44,concept_vocab_index,vi528
4046,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi475
4047,Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,concept_vocab_index,vi672
4048,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi192
4049,Course2_W8-S3-L4_Summarizing_Multiple_Documents,concept_vocab_index,vi1909
4050,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi1754
4051,Course1_W4-S2-L4_Parameter_Estimation_in_Lexicalized_PCFGs_Part_1_5-28,l_text_topics,topic_3
4052,Course1_W4-S2-L5_Parameter_Estimation_in_Lexicalized_PCFGs_Part_2_9-08,concept_vocab_index,vi1324
4053,Course1_W9-S1-L2_Word_Cluster_Representations_8-36,concept_vocab_index,vi0
4054,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1937
4055,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi1600
4056,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi0
4057,Course1_W6-S2-L6_The_Decoding_Algorithm_Part_3_12-29,l_text_topics,topic_3
4058,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,l_text_topics,topic_3
4059,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi1209
4060,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1060
4061,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi688
4062,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi1313
4063,Course1_W4-S2-L5_Parameter_Estimation_in_Lexicalized_PCFGs_Part_2_9-08,concept_vocab_index,vi126
4064,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi2049
4065,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,prerequisite,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56
4066,Course2_W4-S2-L1_Introduction_to_Information_Extraction_9-18,concept_vocab_index,vi1060
4067,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,vi1811
4068,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,concept_vocab_index,vi892
4069,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi2043
4070,Course1_W4-S2-L3_Lexicalized_PCFGs-_Basic_Definitions_12-40,prerequisite,Course1_W4-S2-L2_Lexicalization_of_a_Treebank_10-44
4071,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,l_text_topics,topic_13
4072,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi1951
4073,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi1652
4074,Course1_W5-S1-L1_Opening_Comments_0-25,prerequisite,Course1_W4-S2-L7_Evaluation_of_Lexicalized_PCFGs_Part_2_11-28
4075,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,l_text_topics,topic_10
4076,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi675
4077,Course2_W4-S1-L1_Generative_vs,concept_vocab_index,vi941
4078,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1063
4079,Course3_W3-S1-L4_-_Dimensionality_Reduction_-_38_slides_23-50,concept_vocab_index,vi197
4080,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi672
4081,Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi1173
4082,Course2_W1-S3-L5_Minimum_Edit_Distance_in_Computational_Biology_9-29,concept_vocab_index,vi2014
4083,Course1_W6-S2-L6_The_Decoding_Algorithm_Part_3_12-29,concept_vocab_index,vi1416
4084,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi662
4085,Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi675
4086,Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59,concept_vocab_index,vi318
4087,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi192
4088,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi263
4089,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,vi283
4090,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi986
4091,Course3_W7-S1-L7_-_Relation_Extraction_-_28_slides_21-26,concept_vocab_index,vi672
4092,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi5
4093,Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,level,level_2
4094,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi318
4095,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi538
4096,Course2_W2-S1-L4_Generalization_and_Zeros_5-15,concept_vocab_index,vi1373
4097,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi361
4098,Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi1821
4099,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi2027
4100,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1548
4101,Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi1474
4102,Course1_W3-S1-L7_A_Simple_Grammar_for_English_Part_2_5-30,l_text_topics,topic_4
4103,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi1520
4104,Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi1073
4105,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,prerequisite,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38
4106,Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,vi1078
4107,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi129
4108,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1003
4109,Course1_W1-S3-L5_Summary_2-31,concept_vocab_index,vi892
4110,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi435
4111,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi435
4112,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi653
4113,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi986
4114,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,l_text_topics,topic_3
4115,Course1_W3-S2-L3_Basics_of_PCFGs_Part_2_8-26,concept_vocab_index,vi52
4116,Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi2069
4117,Course3_W11-S1-L1_-_Sentiment_Analysis_-_17_slides_08-49,concept_vocab_index,vi1073
4118,Course1_W8-S2-L3_Representing_Trees_as_Decision_Sequences_Part_1_7-23,concept_vocab_index,vi675
4119,Course3_W1-S1-L1_-_Introduction_-_11_slides_08-39,concept_vocab_index,vi726
4120,Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,concept_vocab_index,vi318
4121,Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,concept_vocab_index,vi1693
4122,Course2_W1-S2-L3_Word_Tokenization_14-26,prerequisite,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04
4123,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,prerequisite,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50
4124,Course3_W10-S1-L6_-_Information_Retrieval_Toolkits_-_8_slides_02-38,concept_vocab_index,vi0
4125,Course3_W6-S1-L2_-_Bayes_Theorem_-_8_slides_10-48,concept_vocab_index,vi1200
4126,Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi81
4127,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi1416
4128,Course1_W5-S1-L3_Challenges_in_MT_8-06,concept_vocab_index,vi1342
4129,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi1454
4130,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi1073
4131,Course2_W7-S1-L4_Query_Processing_with_the_Inverted_Index_6-43,concept_vocab_index,vi318
4132,Course1_W10-S1-L2_Recap_of_GLMs_7-40,concept_vocab_index,vi1880
4133,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi814
4134,Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,concept_vocab_index,vi1003
4135,Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,concept_vocab_index,vi1212
4136,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,concept_vocab_index,vi52
4137,Course1_W4-S2-L7_Evaluation_of_Lexicalized_PCFGs_Part_2_11-28,l_text_topics,topic_7
4138,Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi657
4139,Course1_W8-S1-L5_Parameters_in_Log-linear_Models_3-59,concept_vocab_index,vi335
4140,Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28,concept_vocab_index,vi126
4141,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi1003
4142,Course1_W9-S2-L2_Recap_of_History-based_Models_7-11,concept_vocab_index,vi0
4143,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi175
4144,Course3_W3-S1-L4_-_Dimensionality_Reduction_-_38_slides_23-50,concept_vocab_index,vi460
4145,Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,level,level_1
4146,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1893
4147,Course3_W11-S1-L7_-_Inference_-_9_slides_06-45,concept_vocab_index,vi1073
4148,Course1_W7-S1-L1_Introduction_0-47,concept_vocab_index,vi52
4149,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi1893
4150,Course1_W6-S2-L5_The_Decoding_Algorithm_Part_2_6-23,concept_vocab_index,vi1880
4151,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,l_text_topics,topic_3
4152,Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26,concept_vocab_index,vi1313
4153,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1045
4154,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi497
4155,Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,concept_vocab_index,vi892
4156,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi318
4157,Course3_W7-S1-L7_-_Relation_Extraction_-_28_slides_21-26,concept_vocab_index,vi1674
4158,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi283
4159,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi1188
4160,Course1_W5-S2-L9_Summary_1-48,prerequisite,Course1_W5-S2-L8_The_EM_Algorithm_for_IBM_Model_2_Part_4_4-52
4161,Course1_W3-S2-L5_The_CKY_Parsing_Algorithm_Part_2__13-22,concept_vocab_index,vi1926
4162,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1295
4163,Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,concept_vocab_index,vi641
4164,Course2_W8-S3-L4_Summarizing_Multiple_Documents,concept_vocab_index,vi1003
4165,Course1_W3-S1-L3_Introduction_to_the_Parsing_Problem_Part_2_4-20,l_text_topics,topic_8
4166,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1407
4167,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi653
4168,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1612
